Store,Week_ending_date,Weekly_Sales,Is_holiday_week,Fuel_price,CPI,Unemployment
20,29/01/2021,2203523.2,0,3.617,213.0236225,6.961
20,05/02/2021,2462978.28,1,3.64,213.1186138,6.961
20,12/02/2021,2309025.16,0,3.695,213.2732106,6.961
20,19/02/2021,2045837.55,0,3.739,213.4725116,6.961
20,26/02/2021,2148822.76,0,3.816,213.6718127,6.961
20,05/03/2021,2139265.4,0,3.848,213.8711137,6.961
20,12/03/2021,2064991.71,0,3.862,214.0167132,6.961
20,19/03/2021,1992436.96,0,3.9,214.0907105,6.961
20,26/03/2021,2074721.74,0,3.953,214.1647079,6.961
20,02/04/2021,2565259.92,0,3.996,214.2387053,7.139
20,09/04/2021,2045396.06,0,4.044,214.3127027,7.139
20,16/04/2021,1884427.84,0,4.027,214.3675045,7.139
20,23/04/2021,1886503.93,0,4.004,214.4223063,7.139
20,30/04/2021,2163510.89,0,3.951,214.4771081,7.139
20,07/05/2021,2168097.11,0,3.889,214.5319099,7.139
20,14/05/2021,2039222.26,0,3.848,214.5485571,7.139
20,21/05/2021,2114989,0,3.798,214.5499425,7.139
20,28/05/2021,2143126.59,0,3.742,214.5513278,7.139
20,04/06/2021,2231962.13,0,3.689,214.5527132,7.139
20,11/06/2021,2165160.29,0,3.62,214.5653243,7.139
20,18/06/2021,2060588.69,0,3.564,214.606,7.139
20,25/06/2021,2055952.61,0,3.506,214.6466757,7.139
20,02/07/2021,2358055.3,0,3.475,214.6873514,7.28
20,09/07/2021,2134680.12,0,3.523,214.728027,7.28
20,16/07/2021,1970170.29,0,3.567,214.7331351,7.28
20,23/07/2021,1911559.1,0,3.647,214.7382432,7.28
20,30/07/2021,2094515.71,0,3.654,214.7433514,7.28
20,06/08/2021,2144245.39,0,3.722,214.7484595,7.28
20,13/08/2021,2045061.22,0,3.807,214.825578,7.28
20,20/08/2021,2005341.43,0,3.834,214.9567044,7.28
20,27/08/2021,2062481.56,0,3.867,215.0878309,7.28
20,03/09/2021,2080529.06,1,3.911,215.2189573,7.28
20,10/09/2021,2047949.98,0,3.948,215.3583757,7.28
20,17/09/2021,2028587.24,0,4.038,215.5475459,7.28
20,24/09/2021,2008350.58,0,3.997,215.7367162,7.28
20,01/10/2021,2246411.89,0,3.985,215.9258865,7.293
20,08/10/2021,2162951.36,0,4,216.1150568,7.293
20,15/10/2021,1999363.49,0,3.969,216.1464699,7.293
20,22/10/2021,2031650.55,0,3.882,216.1515902,7.293
21,01/02/2019,798593.88,0,2.572,210.7526053,8.324
21,08/02/2019,809321.44,1,2.548,210.8979935,8.324
21,15/02/2019,867283.25,0,2.514,210.9451605,8.324
21,22/02/2019,749597.24,0,2.561,210.9759573,8.324
21,01/03/2019,747444.32,0,2.625,211.0067542,8.324
21,08/03/2019,712312.89,0,2.667,211.037551,8.324
21,15/03/2019,727070,0,2.72,210.8733316,8.324
21,22/03/2019,686497.53,0,2.732,210.6766095,8.324
21,29/03/2019,753664.12,0,2.719,210.4798874,8.2
21,05/04/2019,751181.4,0,2.77,210.2831653,8.2
21,12/04/2019,716026.51,0,2.808,210.1495463,8.2
21,19/04/2019,718780.59,0,2.795,210.1000648,8.2
21,26/04/2019,680532.69,0,2.78,210.0505833,8.2
21,03/05/2019,744969.42,0,2.835,210.0011018,8.2
21,10/05/2019,723559.88,0,2.854,209.9984585,8.2
21,17/05/2019,753361.72,0,2.826,210.2768443,8.2
21,24/05/2019,755214.26,0,2.759,210.5552301,8.2
21,31/05/2019,806012.48,0,2.705,210.833616,8.2
21,07/06/2019,784305.55,0,2.668,211.1120018,8.2
21,14/06/2019,785104.29,0,2.637,211.1096543,8.2
21,21/06/2019,769848.75,0,2.653,210.9950134,8.2
21,28/06/2019,711470.8,0,2.669,210.8803726,8.099
21,05/07/2019,714677.47,0,2.642,210.7657317,8.099
21,12/07/2019,755098.41,0,2.623,210.7577954,8.099
21,19/07/2019,765823.48,0,2.608,210.8921319,8.099
21,26/07/2019,715876.27,0,2.64,211.0264684,8.099
21,02/08/2019,739279.19,0,2.627,211.1608049,8.099
21,09/08/2019,793589.18,0,2.692,211.2951413,8.099
21,16/08/2019,848873.28,0,2.664,211.2596586,8.099
21,23/08/2019,855882.57,0,2.619,211.2241759,8.099
21,30/08/2019,727772.8,0,2.577,211.1886931,8.099
21,06/09/2019,674055.81,1,2.565,211.1532104,8.099
21,13/09/2019,684340.86,0,2.582,211.1806415,8.099
21,20/09/2019,671688.06,0,2.624,211.2552578,8.099
21,27/09/2019,677158.39,0,2.603,211.3298742,8.163
21,04/10/2019,680579.49,0,2.633,211.4044906,8.163
21,11/10/2019,693412.05,0,2.72,211.4713286,8.163
21,18/10/2019,710668.45,0,2.725,211.5187208,8.163
21,25/10/2019,731756.65,0,2.716,211.5661131,8.163
21,01/11/2019,719888.76,0,2.689,211.6135053,8.163
21,08/11/2019,735796.38,0,2.728,211.6608975,8.163
21,15/11/2019,756288.89,0,2.771,211.5470304,8.163
21,22/11/2019,1245628.61,1,2.735,211.4062867,8.163
21,29/11/2019,829210.73,0,2.708,211.265543,8.163
21,06/12/2019,943891.64,0,2.843,211.1247993,8.163
21,13/12/2019,1147556.83,0,2.869,211.0645458,8.163
21,20/12/2019,1587257.78,0,2.886,211.0646599,8.163
21,27/12/2019,672903.23,1,2.943,211.064774,8.163
21,03/01/2020,629152.06,0,2.976,211.0648881,8.028
21,10/01/2020,650789.13,0,2.983,211.1176713,8.028
21,17/01/2020,663941.73,0,3.016,211.4864691,8.028
21,24/01/2020,649878.29,0,3.01,211.8552668,8.028
21,31/01/2020,596218.24,0,2.989,212.2240646,8.028
21,07/02/2020,771908.51,1,3.022,212.5928624,8.028
21,14/02/2020,884701.92,0,3.045,212.9033115,8.028
21,21/02/2020,768313.85,0,3.065,213.190421,8.028
21,28/02/2020,796277.72,0,3.288,213.4775305,8.028
21,06/03/2020,763479.9,0,3.459,213.7646401,8.028
21,13/03/2020,793569,0,3.488,214.0156238,8.028
21,20/03/2020,753711.32,0,3.473,214.2521573,8.028
21,27/03/2020,732056.37,0,3.524,214.4886908,7.931
21,03/04/2020,744782.89,0,3.622,214.7252242,7.931
21,10/04/2020,768390.05,0,3.743,214.9420631,7.931
21,17/04/2020,801302.01,0,3.807,215.1096657,7.931
21,24/04/2020,783250.75,0,3.81,215.2772683,7.931
21,01/05/2020,718898.33,0,3.906,215.4448709,7.931
21,08/05/2020,754236.7,0,3.899,215.6124735,7.931
21,15/05/2020,744836.56,0,3.907,215.3834778,7.931
21,22/05/2020,744389.81,0,3.786,215.1544822,7.931
21,29/05/2020,773878.58,0,3.699,214.9254865,7.931
21,05/06/2020,794397.89,0,3.648,214.6964908,7.931
21,12/06/2020,823220.43,0,3.637,214.6513538,7.931
21,19/06/2020,771298.98,0,3.594,214.7441108,7.931
21,26/06/2020,784639.12,0,3.524,214.8368678,7.852
21,03/07/2020,734099.4,0,3.48,214.9296249,7.852
21,10/07/2020,728311.15,0,3.575,215.0134426,7.852
21,17/07/2020,784490.67,0,3.651,215.0749122,7.852
21,24/07/2020,751167.12,0,3.682,215.1363819,7.852
21,31/07/2020,783614.89,0,3.684,215.1978515,7.852
21,07/08/2020,776933.37,0,3.638,215.2593211,7.852
21,14/08/2020,855546.5,0,3.554,215.3229307,7.852
21,21/08/2020,821127.53,0,3.523,215.386897,7.852
21,28/08/2020,705557.8,0,3.533,215.4508632,7.852
21,04/09/2020,653989.65,1,3.546,215.5148295,7.852
21,11/09/2020,653525.84,0,3.526,215.6944378,7.852
21,18/09/2020,681913.29,0,3.467,216.0282356,7.852
21,25/09/2020,651970.48,0,3.355,216.3620333,7.852
21,02/10/2020,663452.46,0,3.285,216.6958311,7.441
21,09/10/2020,671379.44,0,3.274,217.0048261,7.441
21,16/10/2020,729036.06,0,3.353,217.1650042,7.441
21,23/10/2020,738812,0,3.372,217.3251824,7.441
21,30/10/2020,767358.37,0,3.332,217.4853605,7.441
21,06/11/2020,757369.87,0,3.297,217.6455387,7.441
21,13/11/2020,737014.09,0,3.308,217.8670218,7.441
21,20/11/2020,1219263.4,1,3.236,218.1130269,7.441
21,27/11/2020,793184.25,0,3.172,218.3590319,7.441
21,04/12/2020,897747.13,0,3.158,218.605037,7.441
21,11/12/2020,1027584.51,0,3.159,218.8217928,7.441
21,18/12/2020,1384552.17,0,3.112,218.9995495,7.441
21,25/12/2020,804362.36,1,3.129,219.1773063,7.441
21,01/01/2021,640181.86,0,3.157,219.355063,7.057
21,08/01/2021,631181.25,0,3.261,219.5328198,7.057
21,15/01/2021,651178.2,0,3.268,219.6258417,7.057
21,22/01/2021,611258.71,0,3.29,219.7188636,7.057
21,29/01/2021,680725.43,0,3.36,219.8118854,7.057
21,05/02/2021,770652.79,1,3.409,219.9049073,7.057
21,12/02/2021,834663.52,0,3.51,220.0651993,7.057
21,19/02/2021,747099.07,0,3.555,220.275944,7.057
21,26/02/2021,764385.4,0,3.63,220.4866886,7.057
21,05/03/2021,755084.4,0,3.669,220.6974332,7.057
21,12/03/2021,767338.32,0,3.734,220.8498468,7.057
21,19/03/2021,729759.97,0,3.787,220.9244858,7.057
21,26/03/2021,724798.76,0,3.845,220.9991248,7.057
21,02/04/2021,761956.58,0,3.891,221.0737638,6.891
21,09/04/2021,769319.04,0,3.891,221.1484028,6.891
21,16/04/2021,734858.91,0,3.877,221.2021074,6.891
21,23/04/2021,674829.58,0,3.814,221.255812,6.891
21,30/04/2021,697645.32,0,3.749,221.3095166,6.891
21,07/05/2021,649945.54,0,3.688,221.3632212,6.891
21,14/05/2021,700554.16,0,3.63,221.380331,6.891
21,21/05/2021,722891.24,0,3.561,221.3828029,6.891
21,28/05/2021,695439.83,0,3.501,221.3852748,6.891
21,04/06/2021,707895.72,0,3.452,221.3877467,6.891
21,11/06/2021,727049.04,0,3.393,221.4009901,6.891
21,18/06/2021,735870,0,3.346,221.4411622,6.891
21,25/06/2021,716341.39,0,3.286,221.4813343,6.891
21,02/07/2021,693013.59,0,3.227,221.5215064,6.565
21,09/07/2021,668132.36,0,3.256,221.5616784,6.565
21,16/07/2021,691200.33,0,3.311,221.5701123,6.565
21,23/07/2021,677789.14,0,3.407,221.5785461,6.565
21,30/07/2021,693785.85,0,3.417,221.5869799,6.565
21,06/08/2021,700272.01,0,3.494,221.5954138,6.565
21,13/08/2021,751963.81,0,3.571,221.6751459,6.565
21,20/08/2021,802003.61,0,3.62,221.8083518,6.565
21,27/08/2021,763867.59,0,3.638,221.9415576,6.565
21,03/09/2021,642827.29,1,3.73,222.0747635,6.565
21,10/09/2021,628494.63,0,3.717,222.2174395,6.565
21,17/09/2021,667151.46,0,3.721,222.4169362,6.565
21,24/09/2021,647097.65,0,3.666,222.6164329,6.565
21,01/10/2021,651768.91,0,3.617,222.8159296,6.17
21,08/10/2021,653043.44,0,3.601,223.0154263,6.17
21,15/10/2021,641368.14,0,3.594,223.0598077,6.17
21,22/10/2021,675202.87,0,3.506,223.0783366,6.17
22,01/02/2019,1033017.37,0,2.788,135.3524608,8.283
22,08/02/2019,1022571.25,1,2.771,135.4113076,8.283
22,15/02/2019,988467.61,0,2.747,135.4657781,8.283
22,22/02/2019,899761.48,0,2.753,135.5195191,8.283
22,01/03/2019,1009201.24,0,2.766,135.5732602,8.283
22,08/03/2019,967187.37,0,2.805,135.6270013,8.283
22,15/03/2019,966145.09,0,2.834,135.6682247,8.283
22,22/03/2019,1012075.12,0,2.831,135.7073618,8.283
22,29/03/2019,1177340.99,0,2.826,135.7464988,8.348
22,05/04/2019,1033171.07,0,2.849,135.7856359,8.348
22,12/04/2019,1000968.67,0,2.885,135.82725,8.348
22,19/04/2019,969594.47,0,2.895,135.8721667,8.348
22,26/04/2019,977683.06,0,2.935,135.9170833,8.348
22,03/05/2019,1052973.28,0,2.981,135.962,8.348
22,10/05/2019,973585.33,0,2.983,136.010394,8.348
22,17/05/2019,979977.89,0,2.961,136.0796521,8.348
22,24/05/2019,1103740.4,0,2.906,136.1489101,8.348
22,31/05/2019,1095539.13,0,2.857,136.2181682,8.348
22,07/06/2019,1061196.47,0,2.83,136.2874263,8.348
22,14/06/2019,1052895.25,0,2.805,136.3243393,8.348
22,21/06/2019,1095020.33,0,2.81,136.3483143,8.348
22,28/06/2019,1120259.71,0,2.815,136.3722893,8.433
22,05/07/2019,1092654.26,0,2.806,136.3962643,8.433
22,12/07/2019,988392.99,0,2.796,136.4179827,8.433
22,19/07/2019,974123.2,0,2.784,136.4366924,8.433
22,26/07/2019,970773.64,0,2.792,136.4554021,8.433
22,02/08/2019,1010326.14,0,2.792,136.4741118,8.433
22,09/08/2019,993097.43,0,2.81,136.4928214,8.433
22,16/08/2019,1017045.44,0,2.796,136.5249182,8.433
22,23/08/2019,1081420.96,0,2.77,136.557015,8.433
22,30/08/2019,1074535.88,0,2.735,136.5891118,8.433
22,06/09/2019,924174.4,1,2.717,136.6212085,8.433
22,13/09/2019,918285.97,0,2.716,136.6338071,8.433
22,20/09/2019,902779.25,0,2.718,136.6317821,8.433
22,27/09/2019,905987.17,0,2.717,136.6297571,8.572
22,04/10/2019,1015051.62,0,2.776,136.6277321,8.572
22,11/10/2019,954401.46,0,2.878,136.6401935,8.572
22,18/10/2019,960998.52,0,2.919,136.688871,8.572
22,25/10/2019,1025766.27,0,2.938,136.7375484,8.572
22,01/11/2019,1006888.16,0,2.938,136.7862258,8.572
22,08/11/2019,1043698.64,0,2.961,136.8349032,8.572
22,15/11/2019,985896.44,0,3.03,136.7715714,8.572
22,22/11/2019,1564502.26,1,3.07,136.6895714,8.572
22,29/11/2019,1230514.58,0,3.065,136.6075714,8.572
22,06/12/2019,1367202.84,0,3.132,136.5255714,8.572
22,13/12/2019,1527682.99,0,3.139,136.5292811,8.572
22,20/12/2019,1962445.04,0,3.15,136.597273,8.572
22,27/12/2019,774262.28,1,3.177,136.665265,8.572
22,03/01/2020,873954.7,0,3.193,136.7332569,8.458
22,10/01/2020,807535.52,0,3.215,136.803477,8.458
22,17/01/2020,855001.02,0,3.232,136.8870657,8.458
22,24/01/2020,799369.15,0,3.243,136.9706544,8.458
22,31/01/2020,946060.98,0,3.24,137.0542431,8.458
22,07/02/2020,1009206.33,1,3.255,137.1378318,8.458
22,14/02/2020,975964.86,0,3.263,137.2511849,8.458
22,21/02/2020,911245.43,0,3.281,137.3764439,8.458
22,28/02/2020,997353.15,0,3.437,137.5017028,8.458
22,06/03/2020,944587.23,0,3.6,137.6269617,8.458
22,13/03/2020,926427.12,0,3.634,137.7398929,8.458
22,20/03/2020,933528.39,0,3.624,137.8478929,8.458
22,27/03/2020,951588.37,0,3.638,137.9558929,8.252
22,03/04/2020,969046.69,0,3.72,138.0638929,8.252
22,10/04/2020,1008557.04,0,3.823,138.1646952,8.252
22,17/04/2020,1152781.9,0,3.919,138.2475036,8.252
22,24/04/2020,926133.8,0,3.988,138.3303119,8.252
22,01/05/2020,1032076.06,0,4.078,138.4131202,8.252
22,08/05/2020,1001558.74,0,4.095,138.4959286,8.252
22,15/05/2020,970307.83,0,4.101,138.587106,8.252
22,22/05/2020,1021568.34,0,4.034,138.6782834,8.252
22,29/05/2020,1125169.92,0,3.973,138.7694608,8.252
22,05/06/2020,1060868.49,0,3.924,138.8606382,8.252
22,12/06/2020,1042454.61,0,3.873,139.0028333,8.252
22,19/06/2020,1012584.2,0,3.851,139.1832917,8.252
22,26/06/2020,1077491.68,0,3.815,139.36375,8.023
22,03/07/2020,1017050.65,0,3.784,139.5442083,8.023
22,10/07/2020,961953.57,0,3.827,139.7006325,8.023
22,17/07/2020,964683.8,0,3.882,139.7969712,8.023
22,24/07/2020,944958.69,0,3.898,139.8933099,8.023
22,31/07/2020,983232.96,0,3.903,139.9896486,8.023
22,07/08/2020,991779.2,0,3.88,140.0859873,8.023
22,14/08/2020,973004.91,0,3.82,140.1289205,8.023
22,21/08/2020,1181815.31,0,3.796,140.1629528,8.023
22,28/08/2020,912762.76,0,3.784,140.196985,8.023
22,04/09/2020,1004434.54,1,3.809,140.2310173,8.023
22,11/09/2020,937420.65,0,3.809,140.2735,8.023
22,18/09/2020,899834.75,0,3.758,140.32725,8.023
22,25/09/2020,953314.16,0,3.684,140.381,8.023
22,02/10/2020,993436.67,0,3.633,140.43475,7.706
22,09/10/2020,944337.32,0,3.583,140.4784194,7.706
22,16/10/2020,981567.22,0,3.618,140.4616048,7.706
22,23/10/2020,1099351.68,0,3.604,140.4447903,7.706
22,30/10/2020,1106575.59,0,3.586,140.4279758,7.706
22,06/11/2020,1051740.29,0,3.57,140.4111613,7.706
22,13/11/2020,1007579.44,0,3.571,140.4127857,7.706
22,20/11/2020,1535857.49,1,3.536,140.4217857,7.706
22,27/11/2020,1167621.14,0,3.501,140.4307857,7.706
22,04/12/2020,1308967.44,0,3.47,140.4397857,7.706
22,11/12/2020,1453153.33,0,3.445,140.4700795,7.706
22,18/12/2020,1863195.68,0,3.413,140.528765,7.706
22,25/12/2020,982661.14,1,3.402,140.5874505,7.706
22,01/01/2021,895358.2,0,3.439,140.6461359,7.503
22,08/01/2021,855437.57,0,3.523,140.7048214,7.503
22,15/01/2021,897027.44,0,3.542,140.8086118,7.503
22,22/01/2021,786459.23,0,3.568,140.9124021,7.503
22,29/01/2021,958487.75,0,3.633,141.0161924,7.503
22,05/02/2021,1034448.07,1,3.655,141.1199827,7.503
22,12/02/2021,1004749.41,0,3.703,141.2140357,7.503
22,19/02/2021,912958.95,0,3.751,141.3007857,7.503
22,26/02/2021,974866.65,0,3.827,141.3875357,7.503
22,05/03/2021,991127.01,0,3.876,141.4742857,7.503
22,12/03/2021,966780.01,0,3.867,141.55478,7.503
22,19/03/2021,992774.4,0,3.889,141.6269332,7.503
22,26/03/2021,965769.93,0,3.921,141.6990864,7.503
22,02/04/2021,1197489.66,0,3.957,141.7712396,7.671
22,09/04/2021,939118.24,0,4.025,141.8433929,7.671
22,16/04/2021,1000342.87,0,4.046,141.9015262,7.671
22,23/04/2021,922539.94,0,4.023,141.9596595,7.671
22,30/04/2021,1005083.31,0,3.991,142.0177929,7.671
22,07/05/2021,997868.63,0,3.947,142.0759262,7.671
22,14/05/2021,986612.02,0,3.899,142.0970115,7.671
22,21/05/2021,1047297.38,0,3.85,142.1032776,7.671
22,28/05/2021,1102857.37,0,3.798,142.1095438,7.671
22,04/06/2021,1061134.37,0,3.746,142.1158099,7.671
22,11/06/2021,1061219.19,0,3.683,142.1292548,7.671
22,18/06/2021,1112449.3,0,3.629,142.1606464,7.671
22,25/06/2021,1053881.78,0,3.577,142.1920381,7.671
22,02/07/2021,1097786.14,0,3.538,142.2234298,7.753
22,09/07/2021,971361.38,0,3.561,142.2548214,7.753
22,16/07/2021,991969.37,0,3.61,142.2337569,7.753
22,23/07/2021,925731.21,0,3.701,142.2126924,7.753
22,30/07/2021,1007257.83,0,3.698,142.1916279,7.753
22,06/08/2021,973812.79,0,3.772,142.1705634,7.753
22,13/08/2021,981273.26,0,3.84,142.2157385,7.753
22,20/08/2021,1060906.75,0,3.874,142.3105933,7.753
22,27/08/2021,1022270.86,0,3.884,142.4054482,7.753
22,03/09/2021,996628.8,1,3.921,142.500303,7.753
22,10/09/2021,918049.28,0,3.988,142.5938833,7.753
22,17/09/2021,921612.53,0,4.056,142.6798167,7.753
22,24/09/2021,976479.51,0,4.018,142.76575,7.753
22,01/10/2021,1009887.36,0,4.027,142.8516833,7.543
22,08/10/2021,1004039.84,0,4.029,142.9376167,7.543
22,15/10/2021,978027.95,0,4,142.8633629,7.543
22,22/10/2021,1094422.69,0,3.917,142.7624113,7.543
23,01/02/2019,1364721.58,0,2.788,131.5279032,5.892
23,08/02/2019,1380892.08,1,2.771,131.5866129,5.892
23,15/02/2019,1319588.04,0,2.747,131.637,5.892
23,22/02/2019,1198709.65,0,2.753,131.686,5.892
23,01/03/2019,1311175.93,0,2.766,131.735,5.892
23,08/03/2019,1408082.96,0,2.805,131.784,5.892
23,15/03/2019,1229008.32,0,2.834,131.8242903,5.892
23,22/03/2019,1310701.8,0,2.831,131.863129,5.892
23,29/03/2019,1556627.62,0,2.826,131.9019677,5.435
23,05/04/2019,1264434.7,0,2.849,131.9408065,5.435
23,12/04/2019,1288823.72,0,2.885,131.9809,5.435
23,19/04/2019,1315023.08,0,2.895,132.0226667,5.435
23,26/04/2019,1259414.52,0,2.935,132.0644333,5.435
23,03/05/2019,1365552.28,0,2.981,132.1062,5.435
23,10/05/2019,1303055.09,0,2.983,132.152129,5.435
23,17/05/2019,1327424.28,0,2.961,132.2230323,5.435
23,24/05/2019,1571158.56,0,2.906,132.2939355,5.435
23,31/05/2019,1514435.51,0,2.857,132.3648387,5.435
23,07/06/2019,1439432.06,0,2.83,132.4357419,5.435
23,14/06/2019,1507708.93,0,2.805,132.4733333,5.435
23,21/06/2019,1415204.88,0,2.81,132.4976,5.435
23,28/06/2019,1549113.18,0,2.815,132.5218667,5.326
23,05/07/2019,1417535.78,0,2.806,132.5461333,5.326
23,12/07/2019,1413124.11,0,2.796,132.5667742,5.326
23,19/07/2019,1333634.45,0,2.784,132.5825806,5.326
23,26/07/2019,1319773.55,0,2.792,132.5983871,5.326
23,02/08/2019,1417013.07,0,2.792,132.6141935,5.326
23,09/08/2019,1346345.97,0,2.81,132.63,5.326
23,16/08/2019,1439901.05,0,2.796,132.6616129,5.326
23,23/08/2019,1584623.36,0,2.77,132.6932258,5.326
23,30/08/2019,1405119.23,0,2.735,132.7248387,5.326
23,06/09/2019,1272842.85,1,2.717,132.7564516,5.326
23,13/09/2019,1159132.58,0,2.716,132.7670667,5.326
23,20/09/2019,1099055.65,0,2.718,132.7619333,5.326
23,27/09/2019,1129909.44,0,2.717,132.7568,5.287
23,04/10/2019,1179851.68,0,2.776,132.7516667,5.287
23,11/10/2019,1119809.71,0,2.878,132.7633548,5.287
23,18/10/2019,1147503.92,0,2.919,132.8170968,5.287
23,25/10/2019,1112871.23,0,2.938,132.8708387,5.287
23,01/11/2019,1203119.96,0,2.938,132.9245806,5.287
23,08/11/2019,1387953.75,0,2.961,132.9783226,5.287
23,15/11/2019,1314994.32,0,3.03,132.9172,5.287
23,22/11/2019,2072685.05,1,3.07,132.8369333,5.287
23,29/11/2019,1617025.41,0,3.065,132.7566667,5.287
23,06/12/2019,1872365.99,0,3.132,132.6764,5.287
23,13/12/2019,2238573.48,0,3.139,132.6804516,5.287
23,20/12/2019,2734277.1,0,3.15,132.7477419,5.287
23,27/12/2019,1169773.85,1,3.177,132.8150323,5.287
23,03/01/2020,1122034.48,0,3.193,132.8823226,5.114
23,10/01/2020,1016756.1,0,3.215,132.9510645,5.114
23,17/01/2020,1110706.06,0,3.232,133.0285161,5.114
23,24/01/2020,1083657.61,0,3.243,133.1059677,5.114
23,31/01/2020,1159438.53,0,3.24,133.1834194,5.114
23,07/02/2020,1249786.4,1,3.255,133.260871,5.114
23,14/02/2020,1369971.57,0,3.263,133.3701429,5.114
23,21/02/2020,1206917.2,0,3.281,133.4921429,5.114
23,28/02/2020,1301185.28,0,3.437,133.6141429,5.114
23,06/03/2020,1042043.55,0,3.6,133.7361429,5.114
23,13/03/2020,1203682.62,0,3.634,133.8492258,5.114
23,20/03/2020,1148624.83,0,3.624,133.9587419,5.114
23,27/03/2020,1182694.95,0,3.638,134.0682581,4.781
23,03/04/2020,1248901.98,0,3.72,134.1777742,4.781
23,10/04/2020,1263680.51,0,3.823,134.2784667,4.781
23,17/04/2020,1447301.24,0,3.919,134.3571,4.781
23,24/04/2020,1173307.4,0,3.988,134.4357333,4.781
23,01/05/2020,1359921.13,0,4.078,134.5143667,4.781
23,08/05/2020,1254914.87,0,4.095,134.593,4.781
23,15/05/2020,1337617.55,0,4.101,134.6803871,4.781
23,22/05/2020,1361945.18,0,4.034,134.7677742,4.781
23,29/05/2020,1562161.97,0,3.973,134.8551613,4.781
23,05/06/2020,1447028.06,0,3.924,134.9425484,4.781
23,12/06/2020,1470520.83,0,3.873,135.0837333,4.781
23,19/06/2020,1434036.18,0,3.851,135.2652667,4.781
23,26/06/2020,1492507.44,0,3.815,135.4468,4.584
23,03/07/2020,1379488.05,0,3.784,135.6283333,4.584
23,10/07/2020,1360520.56,0,3.827,135.7837419,4.584
23,17/07/2020,1362144,0,3.882,135.8738387,4.584
23,24/07/2020,1319767.55,0,3.898,135.9639355,4.584
23,31/07/2020,1416344.68,0,3.903,136.0540323,4.584
23,07/08/2020,1380952.05,0,3.88,136.144129,4.584
23,14/08/2020,1453416.53,0,3.82,136.183129,4.584
23,21/08/2020,1637266.29,0,3.796,136.2136129,4.584
23,28/08/2020,1464295.69,0,3.784,136.2440968,4.584
23,04/09/2020,1423289.9,1,3.809,136.2745806,4.584
23,11/09/2020,1253329.17,0,3.809,136.3145,4.584
23,18/09/2020,1289082.81,0,3.758,136.367,4.584
23,25/09/2020,1275597.85,0,3.684,136.4195,4.584
23,02/10/2020,1463501.99,0,3.633,136.472,4.42
23,09/10/2020,1257778.34,0,3.583,136.5150968,4.42
23,16/10/2020,1441032.59,0,3.618,136.5017742,4.42
23,23/10/2020,1407191.96,0,3.604,136.4884516,4.42
23,30/10/2020,1428436.33,0,3.586,136.475129,4.42
23,06/11/2020,1436940.78,0,3.57,136.4618065,4.42
23,13/11/2020,1345631.96,0,3.571,136.4666667,4.42
23,20/11/2020,2057059.53,1,3.536,136.4788,4.42
23,27/11/2020,1552886.59,0,3.501,136.4909333,4.42
23,04/12/2020,1841173.6,0,3.47,136.5030667,4.42
23,11/12/2020,2173621.2,0,3.445,136.5335161,4.42
23,18/12/2020,2587953.32,0,3.413,136.5883871,4.42
23,25/12/2020,1213486.95,1,3.402,136.6432581,4.42
23,01/01/2021,1150662.55,0,3.439,136.698129,4.261
23,08/01/2021,1031451.35,0,3.523,136.753,4.261
23,15/01/2021,1146992.13,0,3.542,136.8564194,4.261
23,22/01/2021,1037476.38,0,3.568,136.9598387,4.261
23,29/01/2021,1261872.67,0,3.633,137.0632581,4.261
23,05/02/2021,1358444.07,1,3.655,137.1666774,4.261
23,12/02/2021,1365546.69,0,3.703,137.2583103,4.261
23,19/02/2021,1272948.27,0,3.751,137.3411034,4.261
23,26/02/2021,1322852.2,0,3.827,137.4238966,4.261
23,05/03/2021,1292724.9,0,3.876,137.5066897,4.261
23,12/03/2021,1258364.31,0,3.867,137.5843871,4.261
23,19/03/2021,1288154.1,0,3.889,137.6552903,4.261
23,26/03/2021,1261964.96,0,3.921,137.7261935,4.261
23,02/04/2021,1604605.69,0,3.957,137.7970968,4.125
23,09/04/2021,1231752.54,0,4.025,137.868,4.125
23,16/04/2021,1287899.41,0,4.046,137.9230667,4.125
23,23/04/2021,1277758.76,0,4.023,137.9781333,4.125
23,30/04/2021,1317379.68,0,3.991,138.0332,4.125
23,07/05/2021,1321914.34,0,3.947,138.0882667,4.125
23,14/05/2021,1332952.47,0,3.899,138.1065806,4.125
23,21/05/2021,1552934.64,0,3.85,138.1101935,4.125
23,28/05/2021,1476144.34,0,3.798,138.1138065,4.125
23,04/06/2021,1568048.54,0,3.746,138.1174194,4.125
23,11/06/2021,1543667.68,0,3.683,138.1295333,4.125
23,18/06/2021,1522042.57,0,3.629,138.1629,4.125
23,25/06/2021,1451782.16,0,3.577,138.1962667,4.125
23,02/07/2021,1545370.16,0,3.538,138.2296333,4.156
23,09/07/2021,1384921.63,0,3.561,138.263,4.156
23,16/07/2021,1381339.23,0,3.61,138.2331935,4.156
23,23/07/2021,1322932.36,0,3.701,138.2033871,4.156
23,30/07/2021,1416926.31,0,3.698,138.1735806,4.156
23,06/08/2021,1436311.76,0,3.772,138.1437742,4.156
23,13/08/2021,1510131.45,0,3.84,138.1857097,4.156
23,20/08/2021,1702220.96,0,3.874,138.2814516,4.156
